Datetime,AAPL,ABNB,MSFT,SNAP,UBER
2021-02-18 11:41:32-05:00,128.3292999267578,197.36000061035156,241.47999572753906,62.20000076293945,58.66999816894531
2021-02-18 11:41:35-05:00,128.3249969482422,197.36000061035156,241.4600067138672,62.19260025024414,58.66999816894531
2021-02-18 11:41:37-05:00,128.33999633789062,197.36000061035156,241.42999267578125,62.18000030517578,58.66999816894531
2021-02-18 11:41:38-05:00,128.33999633789062,197.36000061035156,241.42999267578125,62.18000030517578,58.66999816894531
2021-02-18 11:41:39-05:00,128.34950256347656,197.36000061035156,241.44500732421875,62.189998626708984,58.67499923706055
2021-02-18 11:41:41-05:00,128.35000610351562,197.36000061035156,241.44000244140625,62.16999816894531,58.67499923706055
2021-02-18 11:41:43-05:00,128.34959411621094,197.36000061035156,241.42999267578125,62.189998626708984,58.66999816894531
2021-02-18 11:41:45-05:00,128.35000610351562,197.36000061035156,241.4398956298828,62.20000076293945,58.66999816894531
2021-02-18 11:41:47-05:00,128.33999633789062,197.36000061035156,241.42999267578125,62.18000030517578,58.66999816894531
2021-02-18 11:41:49-05:00,128.31500244140625,197.22999572753906,241.38999938964844,62.16999816894531,58.66999816894531
2021-02-18 11:41:51-05:00,128.30499267578125,197.22999572753906,241.38999938964844,62.18000030517578,58.679901123046875
2021-02-18 11:41:53-05:00,128.30499267578125,197.22999572753906,241.39999389648438,62.18000030517578,58.679901123046875
2021-02-18 11:41:54-05:00,128.27000427246094,197.22999572753906,241.36000061035156,62.16999816894531,58.679901123046875
2021-02-18 11:41:57-05:00,128.3000030517578,197.22999572753906,241.389892578125,62.13999938964844,58.679901123046875
2021-02-18 11:41:58-05:00,128.3000030517578,197.22999572753906,241.3800048828125,62.13999938964844,58.679901123046875
2021-02-18 11:42:00-05:00,128.27000427246094,197.22999572753906,241.38499450683594,62.13999938964844,58.679901123046875
2021-02-18 11:42:02-05:00,128.27099609375,197.22999572753906,241.3699951171875,62.13999938964844,58.630001068115234
2021-02-18 11:42:04-05:00,128.26499938964844,197.22999572753906,241.3800048828125,62.13999938964844,58.630001068115234
2021-02-18 11:42:07-05:00,128.27000427246094,197.22999572753906,241.3699951171875,62.150001525878906,58.630001068115234
2021-02-18 11:42:08-05:00,128.26499938964844,197.22999572753906,241.3800048828125,62.150001525878906,58.650001525878906
2021-02-18 11:42:12-05:00,128.2899932861328,197.22999572753906,241.38999938964844,62.150001525878906,58.650001525878906
2021-02-18 11:42:14-05:00,128.30999755859375,197.22999572753906,241.41000366210938,62.150001525878906,58.650001525878906
2021-02-18 11:42:17-05:00,128.30999755859375,197.22999572753906,241.41000366210938,62.150001525878906,58.650001525878906
2021-02-18 11:42:18-05:00,128.30999755859375,197.22999572753906,241.41000366210938,62.150001525878906,58.650001525878906
2021-02-18 11:42:25-05:00,128.3249969482422,197.22999572753906,241.36000061035156,62.130001068115234,58.650001525878906
2021-02-18 11:42:31-05:00,128.3249969482422,197.22999572753906,241.36000061035156,62.130001068115234,58.6349983215332
2021-02-18 11:42:41-05:00,128.29080200195312,197.36000061035156,241.27340698242188,62.130001068115234,58.6349983215332
2021-02-18 11:42:42-05:00,128.30999755859375,197.36000061035156,241.2899932861328,62.130001068115234,58.654998779296875
